Beautiful Soup,Lxml,Regular expressions
7.003062009811401,0.9662210941314697,0.8014199733734131
7.065791845321655,0.9744141101837158,0.8087010383605957
7.128758907318115,0.982598066329956,0.8153319358825684
7.191032886505127,0.9907989501953125,0.8222939968109131
7.258279800415039,0.9989919662475586,0.8291630744934082
7.3196799755096436,1.007154941558838,0.8357529640197754
7.380223989486694,1.015347957611084,0.8429338932037354
7.441284894943237,1.0235321521759033,0.8495619297027588
7.501954793930054,1.0318090915679932,0.8567249774932861
7.562820911407471,1.0399949550628662,0.8633480072021484
7.623226881027222,1.048201084136963,0.8700070381164551
7.68347692489624,1.0564019680023193,0.877108097076416
7.747774839401245,1.0646331310272217,0.8837189674377441
7.808870792388916,1.0728039741516113,0.8909070491790771
7.869058847427368,1.0809791088104248,0.8975830078125
7.929654836654663,1.0892550945281982,0.904412031173706
7.98987889289856,1.097804069519043,0.9114000797271729
8.049948930740356,1.1060199737548828,0.9180290699005127
8.109669923782349,1.1141791343688965,0.9252181053161621
8.16896390914917,1.1232521533966064,0.9318039417266846
8.232728004455566,1.1332781314849854,0.9387400150299072
8.292466878890991,1.1416480541229248,0.94569993019104
8.351780891418457,1.1508009433746338,0.9524199962615967
8.411256790161133,1.1590981483459473,0.9595029354095459
8.470958948135376,1.1673879623413086,0.9661259651184082
8.530346870422363,1.176213026046753,0.9728488922119141
8.589668989181519,1.1845550537109375,0.9794440269470215
8.649166822433472,1.1927809715270996,0.9860479831695557
8.713589906692505,1.2009601593017578,0.9926660060882568
8.774202823638916,1.2091419696807861,0.9992880821228027
8.83575987815857,1.2173149585723877,1.0058960914611816
8.89757490158081,1.2254829406738281,1.0124900341033936
8.971017837524414,1.2348010540008545,1.0190999507904053
9.044672012329102,1.2447309494018555,1.025723934173584
9.109363794326782,1.253242015838623,1.032325029373169
9.17211389541626,1.2623341083526611,1.0389389991760254
9.239340782165527,1.2708921432495117,1.045548915863037
9.319123983383179,1.2794890403747559,1.0521490573883057
9.38070297241211,1.2877819538116455,1.0587689876556396
9.442830801010132,1.295957088470459,1.0653889179229736
9.504664897918701,1.3041210174560547,1.0719890594482422
9.567012786865234,1.312286138534546,1.0786709785461426
9.628774881362915,1.3204751014709473,1.085474967956543
9.690590858459473,1.32877516746521,1.0923900604248047
9.751840829849243,1.3389620780944824,1.0992350578308105
9.816635847091675,1.3479821681976318,1.1058850288391113
9.875339984893799,1.3571290969848633,1.1125760078430176
9.93415093421936,1.3654379844665527,1.1192049980163574
9.99346399307251,1.373744010925293,1.1258249282836914
10.053394794464111,1.382446050643921,1.1324288845062256
10.112088918685913,1.3907959461212158,1.139056921005249
10.170936822891235,1.3991010189056396,1.1456599235534668
10.22966480255127,1.4073419570922852,1.1522819995880127
10.292654991149902,1.4155521392822266,1.1589059829711914
10.35151195526123,1.423746109008789,1.1655430793762207
10.410476922988892,1.4319300651550293,1.1721420288085938
10.469413995742798,1.440114974975586,1.1788039207458496
10.529199838638306,1.4482929706573486,1.1854350566864014
10.588059902191162,1.4564781188964844,1.1920320987701416
10.647248983383179,1.4646780490875244,1.1987059116363525
10.70596694946289,1.4728529453277588,1.205306053161621
10.7689528465271,1.4810471534729004,1.2119269371032715
10.827830791473389,1.489272117614746,1.2185308933258057
10.886407852172852,1.4974441528320312,1.2251300811767578
10.946155786514282,1.5056359767913818,1.23173189163208
11.00508189201355,1.513828992843628,1.2383480072021484
11.06374979019165,1.5219969749450684,1.244960069656372
11.12254285812378,1.5301930904388428,1.251560926437378
11.18140983581543,1.5383739471435547,1.2582309246063232
11.244570970535278,1.5465540885925293,1.2648398876190186
11.303234815597534,1.5547239780426025,1.2714600563049316
11.36197280883789,1.5629949569702148,1.2781128883361816
11.42097783088684,1.571174144744873,1.2847800254821777
11.48002290725708,1.5793659687042236,1.2913939952850342
11.538800954818726,1.5876221656799316,1.298011064529419
11.597640991210938,1.595818042755127,1.3045918941497803
11.656402826309204,1.6039941310882568,1.3112139701843262
11.720621824264526,1.6121940612792969,1.3178520202636719
11.779891014099121,1.6203880310058594,1.3244550228118896
11.83877182006836,1.6285669803619385,1.33107590675354
11.897500991821289,1.6367549896240234,1.3377048969268799
11.95635199546814,1.64500093460083,1.3443269729614258
12.015261888504028,1.6531741619110107,1.3509430885314941
12.074307918548584,1.6613619327545166,1.3575520515441895
12.133999824523926,1.669538974761963,1.364861011505127
12.197246789932251,1.6777150630950928,1.3715050220489502
12.256003856658936,1.6858861446380615,1.3781349658966064
12.314603805541992,1.6940770149230957,1.3848459720611572
12.37337589263916,1.7022531032562256,1.3914620876312256
12.432662010192871,1.7104430198669434,1.398094892501831
12.491503953933716,1.7186379432678223,1.4047319889068604
12.550729990005493,1.7268080711364746,1.4113240242004395
12.609747886657715,1.735051155090332,1.4179461002349854
12.673106908798218,1.7432589530944824,1.4245450496673584
12.731777906417847,1.7514469623565674,1.4311790466308594
12.790403842926025,1.7596371173858643,1.4377999305725098
12.849427938461304,1.7678921222686768,1.4444019794464111
12.908073902130127,1.7760961055755615,1.451035976409912
12.967991828918457,1.784271001815796,1.4577090740203857
13.026633977890015,1.7924721240997314,1.464310884475708
13.085536003112793,1.8006670475006104,1.4709250926971436
13.148567914962769,1.8088550567626953,1.4775569438934326
13.20756983757019,1.817047119140625,1.4841430187225342
13.26632285118103,1.8252451419830322,1.4907701015472412
13.325984001159668,1.8334650993347168,1.4974019527435303
13.384950876235962,1.8416709899902344,1.5040099620819092
13.444645881652832,1.8498430252075195,1.5106360912322998
13.503448963165283,1.858018159866333,1.5172309875488281
13.562278985977173,1.8662030696868896,1.5238399505615234
13.625340938568115,1.8743960857391357,1.530466079711914
13.684667825698853,1.8826069831848145,1.537095069885254
13.743404865264893,1.8908100128173828,1.543694019317627
13.802201986312866,1.898988962173462,1.5503261089324951
13.861068964004517,1.9071731567382812,1.5569770336151123
13.919921875,1.9153740406036377,1.5636138916015625
13.978893995285034,1.9235689640045166,1.5702300071716309
14.03796100616455,1.931758165359497,1.576848030090332
14.10100793838501,1.939927101135254,1.5834839344024658
14.160979986190796,1.9487500190734863,1.5900940895080566
14.219729900360107,1.9589660167694092,1.5967249870300293
14.278584003448486,1.9676470756530762,1.6033389568328857
14.337483882904053,1.9767529964447021,1.6099789142608643
14.396559000015259,1.9851601123809814,1.6165680885314941
14.455913782119751,1.9938850402832031,1.6231839656829834
14.514647960662842,2.0022430419921875,1.6298179626464844
14.578706979751587,2.0105321407318115,1.6364169120788574
14.653857946395874,2.01882004737854,1.6430459022521973
14.712896823883057,2.0269999504089355,1.6496689319610596
14.771989822387695,2.0351669788360596,1.6563379764556885
14.830940008163452,2.0435149669647217,1.6629688739776611
14.89017391204834,2.053713083267212,1.669593095779419
14.949112892150879,2.0627939701080322,1.6761860847473145
15.008304834365845,2.071964979171753,1.6828598976135254
15.067466974258423,2.080328941345215,1.6894900798797607
15.130733013153076,2.088593006134033,1.6960818767547607
15.18962287902832,2.0976970195770264,1.7027099132537842
15.248569011688232,2.106032133102417,1.7093520164489746
15.30792784690857,2.1143300533294678,1.715965986251831
15.36798882484436,2.122554063796997,1.7226200103759766
15.42739200592041,2.130764961242676,1.729248046875
15.48646879196167,2.1389360427856445,1.735856056213379
15.54518985748291,2.1471259593963623,1.7424919605255127
15.608375787734985,2.155311107635498,1.7491068840026855
15.667625904083252,2.1635050773620605,1.755699872970581
15.727616786956787,2.1717021465301514,1.7623250484466553
15.787075996398926,2.1798760890960693,1.7689459323883057
15.846426010131836,2.188055992126465,1.7755510807037354
15.905499935150146,2.1962461471557617,1.7821500301361084
15.964708805084229,2.2044899463653564,1.7887859344482422
16.023846864700317,2.2126851081848145,1.79538893699646
16.087180852890015,2.2208571434020996,1.8020060062408447
16.14628291130066,2.229217052459717,1.8086729049682617
16.205199003219604,2.237504005432129,1.8152899742126465
16.263996839523315,2.2457990646362305,1.8219239711761475
16.323184967041016,2.2539761066436768,1.8285300731658936
16.381929874420166,2.2629809379577637,1.8351480960845947
16.441443920135498,2.271399974822998,1.8417489528656006
16.500586986541748,2.279695987701416,1.848356008529663
16.566025972366333,2.287925958633423,1.854984998703003
16.62507700920105,2.2961249351501465,1.8615970611572266
16.68424892425537,2.304316997528076,1.868182897567749
16.743347883224487,2.312498092651367,1.8748259544372559
16.802488803863525,2.320693016052246,1.881432056427002
16.861573934555054,2.3288791179656982,1.8880200386047363
16.921092987060547,2.337062120437622,1.8946559429168701
16.980517864227295,2.3452529907226562,1.9012680053710938
17.043944835662842,2.353450059890747,1.9078810214996338
17.102943897247314,2.3616740703582764,1.9144809246063232
17.162015914916992,2.369913101196289,1.9211208820343018
17.22101593017578,2.3781001567840576,1.927731990814209
17.280174016952515,2.386331081390381,1.9343409538269043
17.339154958724976,2.394519090652466,1.9409599304199219
17.398358821868896,2.4027040004730225,1.9475560188293457
17.457948923110962,2.410902976989746,1.9541780948638916
17.52119779586792,2.4190940856933594,1.9609448909759521
17.580323934555054,2.427276134490967,1.9680590629577637
17.639262914657593,2.4354491233825684,1.9747769832611084
17.698457956314087,2.4436261653900146,1.9814260005950928
17.75841188430786,2.4517970085144043,1.988041877746582
17.817579984664917,2.459975004196167,1.9946539402008057
17.877327919006348,2.468148946762085,2.0012741088867188
17.93620991706848,2.4763591289520264,2.007884979248047
17.99945378303528,2.484537124633789,2.014514923095703
18.058591842651367,2.492702007293701,2.021117925643921
18.117576837539673,2.5008740425109863,2.0277299880981445
18.177795886993408,2.5090761184692383,2.034350872039795
18.236703872680664,2.517241954803467,2.040955066680908
18.29600191116333,2.5264949798583984,2.0475759506225586
18.354981899261475,2.5361740589141846,2.0542008876800537
18.414097785949707,2.5446341037750244,2.0608770847320557
18.47738480567932,2.5529351234436035,2.0674901008605957
18.53681182861328,2.5611281394958496,2.0741169452667236
18.596078872680664,2.5693750381469727,2.0807759761810303
18.65548086166382,2.5775539875030518,2.0874578952789307
18.714550971984863,2.5857391357421875,2.0944230556488037
18.773597955703735,2.5939409732818604,2.101059913635254
18.832732915878296,2.6021201610565186,2.107675075531006
18.89158582687378,2.61030912399292,2.1143128871917725
18.955811977386475,2.6184990406036377,2.1209239959716797
19.015110969543457,2.6267011165618896,2.1275200843811035
19.074219942092896,2.6357181072235107,2.1341428756713867
19.13349485397339,2.644076108932495,2.1407690048217773
19.19261884689331,2.6523170471191406,2.1473679542541504
19.25172185897827,2.660494089126587,2.153980016708374
19.31089186668396,2.668703079223633,2.1605820655822754
19.371104955673218,2.678524971008301,2.1672070026397705
19.435056924819946,2.6873490810394287,2.173846960067749
19.4945068359375,2.695650100708008,2.180490016937256
19.55355191230774,2.7039520740509033,2.187122106552124
19.61272883415222,2.712177038192749,2.1937549114227295
19.671578884124756,2.7203519344329834,2.20033597946167
19.73081088066101,2.7285449504852295,2.2069549560546875
19.790113925933838,2.737528085708618,2.213550090789795
19.849007844924927,2.7458550930023193,2.2201690673828125
19.912256956100464,2.754155158996582,2.2267708778381348
19.987427949905396,2.762403964996338,2.233391046524048
20.04648780822754,2.7705931663513184,2.239971876144409
20.1055428981781,2.7787699699401855,2.2466139793395996
20.165427923202515,2.7870030403137207,2.2532401084899902
20.2249858379364,2.795182943344116,2.259840965270996
20.284063816070557,2.8044769763946533,2.2664639949798584
20.343482971191406,2.8138010501861572,2.2730939388275146
20.40247392654419,2.822160005569458,2.27968692779541
20.46636390686035,2.8305280208587646,2.286357879638672
20.525482892990112,2.8387560844421387,2.2929799556732178
20.584643840789795,2.8477420806884766,2.299633026123047
20.643934965133667,2.8560709953308105,2.306251049041748
20.703333854675293,2.864298105239868,2.3128609657287598
20.762616872787476,2.872486114501953,2.3194499015808105
20.82188582420349,2.880666971206665,2.3260879516601562
20.88087797164917,2.888895034790039,2.3326849937438965
20.9442138671875,2.897120952606201,2.3392879962921143
21.003520965576172,2.905318021774292,2.3458950519561768
21.063031911849976,2.91349196434021,2.352499008178711
21.122056007385254,2.921674966812134,2.359096050262451
21.181324005126953,2.931138038635254,2.365717887878418
21.240333795547485,2.940293073654175,2.372312068939209
21.299445867538452,2.9486491680145264,2.3789548873901367
21.35863494873047,2.957736015319824,2.385572910308838
21.42250084877014,2.966068983078003,2.3921730518341064
21.48194694519043,2.974295139312744,2.3987789154052734
21.541159868240356,2.9825100898742676,2.405410051345825
21.600069999694824,2.9907100200653076,2.412000894546509
21.659276008605957,2.9988961219787598,2.418718099594116
21.718040943145752,3.0070810317993164,2.425328016281128
21.77690291404724,3.0152809619903564,2.431946039199829
21.836046934127808,3.0235071182250977,2.438567876815796
21.900904893875122,3.0317001342773438,2.4451959133148193
21.96010994911194,3.039891004562378,2.451793909072876
22.019184827804565,3.0480871200561523,2.4584829807281494
22.07814383506775,3.0562479496002197,2.46513295173645
22.137501001358032,3.064505100250244,2.471729040145874
22.19664478302002,3.0727031230926514,2.4783380031585693
22.25574779510498,3.0808780193328857,2.4849801063537598
22.31480383872986,3.08917498588562,2.4915668964385986
22.378337860107422,3.0977370738983154,2.498185873031616
22.437919855117798,3.1059279441833496,2.504810094833374
22.49709701538086,3.1141250133514404,2.5114169120788574
22.556394815444946,3.1223130226135254,2.518022060394287
22.615734815597534,3.130502939224243,2.5246241092681885
22.67469596862793,3.1386890411376953,2.531256914138794
22.733927965164185,3.1468770503997803,2.5378708839416504
22.79308295249939,3.1550779342651367,2.54449200630188
22.85654592514038,3.16328501701355,2.5510900020599365
22.915910005569458,3.1714680194854736,2.5577239990234375
22.974732875823975,3.1796629428863525,2.5647480487823486
23.03391981124878,3.188184976577759,2.571690082550049
23.093503952026367,3.196408987045288,2.5784120559692383
23.15256094932556,3.2045979499816895,2.585141897201538
23.212047815322876,3.212779998779297,2.591763973236084
23.271119832992554,3.220958948135376,2.5983550548553467
23.336993932724,3.229154109954834,2.60498309135437
23.396134853363037,3.237334966659546,2.6115729808807373
23.455718994140625,3.2455220222473145,2.6181960105895996
23.514909982681274,3.2537131309509277,2.624804973602295
23.57399296760559,3.261914014816284,2.631402015686035
23.633221864700317,3.2701499462127686,2.638016939163208
23.692340850830078,3.27836012840271,2.644629955291748
23.751324892044067,3.2865359783172607,2.6512489318847656
23.814552783966064,3.2947440147399902,2.6578550338745117
23.874022960662842,3.302922010421753,2.6644699573516846
23.93308401107788,3.3111300468444824,2.6710829734802246
23.992052793502808,3.319329023361206,2.677704095840454
24.051284790039062,3.327543020248413,2.68435001373291
24.110430002212524,3.335740089416504,2.690995931625366
24.16957998275757,3.3439040184020996,2.697633981704712
24.228806018829346,3.3520939350128174,2.704232931137085
24.292086839675903,3.3602800369262695,2.7108490467071533
24.351763010025024,3.368514060974121,2.7174670696258545
24.410858869552612,3.3767120838165283,2.724113941192627
24.4704909324646,3.3848819732666016,2.730738878250122
24.52990198135376,3.3930561542510986,2.7373769283294678
24.589234828948975,3.401237964630127,2.743975877761841
24.64854598045349,3.4094481468200684,2.7506039142608643
24.70778799057007,3.4176290035247803,2.7572219371795654
24.770996809005737,3.4258620738983154,2.763827085494995
24.830468893051147,3.434112071990967,2.7704660892486572
24.889455795288086,3.4422810077667236,2.77709698677063
24.94851589202881,3.45045804977417,2.7837119102478027
25.007433891296387,3.4586400985717773,2.7903289794921875
25.066950798034668,3.4668121337890625,2.796947956085205
25.12662386894226,3.4750139713287354,2.8035640716552734
25.185794830322266,3.483196973800659,2.8102478981018066
25.249202966690063,3.491399049758911,2.8168749809265137
25.324472904205322,3.4995670318603516,2.823498010635376
25.38355278968811,3.507751941680908,2.8301379680633545
25.443116903305054,3.5159239768981934,2.8367550373077393
25.50210189819336,3.5241119861602783,2.8433589935302734
25.56177592277527,3.5322980880737305,2.850001096725464
25.620584964752197,3.5404889583587646,2.8566319942474365
25.68270182609558,3.5486600399017334,2.863452911376953
25.74183201789856,3.556854009628296,2.870069980621338
25.805229902267456,3.5650739669799805,2.8766958713531494
25.864256858825684,3.5732569694519043,2.883315086364746
25.92337679862976,3.5814340114593506,2.889946937561035
25.98251485824585,3.5897159576416016,2.896538019180298
26.041838884353638,3.597888946533203,2.903165102005005
26.10098099708557,3.6060850620269775,2.9097940921783447
26.159979820251465,3.6142570972442627,2.9163990020751953
26.218899965286255,3.622431993484497,2.923002004623413
26.28215479850769,3.630613088607788,2.9296278953552246
26.34150791168213,3.6387979984283447,2.936228036880493
26.400765895843506,3.647027015686035,2.9428529739379883
26.460270881652832,3.655225992202759,2.9494640827178955
26.519482851028442,3.663424015045166,2.9560489654541016
26.578831911087036,3.671617031097412,2.9627599716186523
26.638117790222168,3.679800033569336,2.9693779945373535
26.697179794311523,3.6879899501800537,2.975982904434204
26.760365962982178,3.6961729526519775,2.9825899600982666
26.81954288482666,3.7043371200561523,2.9892308712005615
26.878870964050293,3.712515115737915,2.9958438873291016
26.938063859939575,3.7207019329071045,3.0024631023406982
26.997480869293213,3.72885799407959,3.0090839862823486
27.056679010391235,3.7370450496673584,3.0156829357147217
27.115590810775757,3.745227098464966,3.022307872772217
27.174686908721924,3.7533910274505615,3.0289039611816406
27.238359928131104,3.761566162109375,3.035520076751709
27.297624826431274,3.769789934158325,3.0421431064605713
27.3568058013916,3.777956008911133,3.048769950866699
27.415841817855835,3.786190986633301,3.0553669929504395
27.47543692588806,3.794374942779541,3.061995029449463
27.53460192680359,3.8025450706481934,3.068605899810791
27.59391498565674,3.810723066329956,3.075234889984131
27.653104782104492,3.818909168243408,3.08194899559021
27.716566801071167,3.8270809650421143,3.0886049270629883
27.77620792388916,3.835273027420044,3.0955379009246826
27.83514380455017,3.843441963195801,3.1021530628204346
27.894114017486572,3.8516271114349365,3.1087660789489746
27.9533109664917,3.859805107116699,3.1153600215911865
28.012478828430176,3.8679940700531006,3.1219980716705322
28.071797847747803,3.8761820793151855,3.128592014312744
28.130997896194458,3.8843700885772705,3.135222911834717
28.194520950317383,3.8926000595092773,3.1418449878692627
28.254034996032715,3.900773048400879,3.14845609664917
28.313133001327515,3.9089369773864746,3.1550650596618652
28.372902870178223,3.917120933532715,3.1616640090942383
28.432528018951416,3.9252960681915283,3.1689019203186035
28.491679906845093,3.933459997177124,3.1756060123443604
28.551172971725464,3.941636085510254,3.182283878326416
28.610224962234497,3.949815034866333,3.1888959407806396
28.673613786697388,3.9580800533294678,3.195499897003174
28.732853889465332,3.966269016265869,3.2021501064300537
28.791658878326416,3.9744460582733154,3.2087719440460205
28.851106882095337,3.982607126235962,3.2153749465942383
28.910324811935425,3.9908320903778076,3.2219998836517334
28.96971893310547,3.99902606010437,3.2286128997802734
29.02846884727478,4.007194995880127,3.235231876373291
29.08761692047119,4.0153820514678955,3.2419090270996094
29.150824785232544,4.0235700607299805,3.2485029697418213
29.210270881652832,4.0317511558532715,3.2551310062408447
29.26949381828308,4.039930105209351,3.261794090270996
29.328835010528564,4.04814600944519,3.2683908939361572
29.38791584968567,4.056334018707275,3.2750680446624756
29.44766592979431,4.064505100250244,3.28170108795166
29.507077932357788,4.072757959365845,3.28835391998291
29.566200971603394,4.080947160720825,3.2949628829956055
29.629390001296997,4.089182138442993,3.3015940189361572
29.688889980316162,4.0977301597595215,3.30820894241333
29.748138904571533,4.105931997299194,3.314832925796509
29.80735492706299,4.114110946655273,3.321481943130493
29.866562843322754,4.122290134429932,3.3280820846557617
29.925760984420776,4.130480051040649,3.3347249031066895
29.98480987548828,4.139441013336182,3.3413429260253906
30.044022798538208,4.147694110870361,3.347965955734253
30.107374906539917,4.156006097793579,3.354572057723999
30.166759967803955,4.16422700881958,3.361207962036133
30.226118803024292,4.172415018081665,3.3678150177001953
30.285465955734253,4.180614948272705,3.37443208694458
30.34485101699829,4.188799142837524,3.38106107711792
30.404308795928955,4.1985180377960205,3.387661933898926
30.464118003845215,4.20760703086853,3.394294023513794
30.52313995361328,4.216041088104248,3.4008948802948
30.586457014083862,4.224287033081055,3.407515048980713
30.661563873291016,4.232474088668823,3.414138078689575
30.72071599960327,4.240673065185547,3.420759916305542
30.77999997138977,4.248898029327393,3.4273579120635986
30.838979959487915,4.257080078125,3.4339730739593506
30.898319005966187,4.26532506942749,3.440584897994995
30.957461833953857,4.274222135543823,3.4472060203552246
31.016685009002686,4.282557010650635,3.4538490772247314
31.07582688331604,4.29085111618042,3.460516929626465
31.138974905014038,4.299046039581299,3.4671499729156494
31.198045015335083,4.307270050048828,3.473752975463867
31.25693988800049,4.315431118011475,3.4803740978240967
31.315992832183838,4.3236260414123535,3.4869909286499023
31.375120878219604,4.331822156906128,3.4936320781707764
31.43449091911316,4.339991092681885,3.5002360343933105
31.49366593360901,4.348189115524292,3.5068728923797607
31.552594900131226,4.356369972229004,3.513514995574951
31.616217851638794,4.364591121673584,3.5201399326324463
31.67509889602661,4.372782945632935,3.526776075363159
31.734298944473267,4.380972146987915,3.5333800315856934
31.793292999267578,4.389209032058716,3.5400068759918213
31.852775812149048,4.397411108016968,3.5466420650482178
31.911796808242798,4.405593156814575,3.5532829761505127
31.971009016036987,4.413769960403442,3.5598790645599365
32.03026986122131,4.4219701290130615,3.5665979385375977
32.09349989891052,4.43017315864563,3.5732500553131104
32.152734994888306,4.438349008560181,3.5798730850219727
32.21186184883118,4.446552038192749,3.5865139961242676
32.271310806274414,4.4547200202941895,3.5931289196014404
32.33044481277466,4.462881088256836,3.599755048751831
32.389500856399536,4.471074104309082,3.6063790321350098
32.448943853378296,4.4792640209198,3.6130220890045166
32.50821280479431,4.487457036972046,3.619626998901367
32.5722119808197,4.495639085769653,3.626260995864868
32.63112998008728,4.5038440227508545,3.632904052734375
32.69027495384216,4.512037992477417,3.639523983001709
32.74917483329773,4.520216941833496,3.6461479663848877
32.80845785140991,4.528419017791748,3.6527791023254395
32.867486000061035,4.536611080169678,3.6594440937042236
32.926677942276,4.544774055480957,3.666076898574829
32.98573279380798,4.552963972091675,3.6726958751678467
